"Year","FullGeoName","County","Activity","Reported.human.cases","Neuroinvasive.disease.cases","Identified.by.Blood.Donor.Screening","State","Average_Temperature_F"
2005,"AZ, Cochise",4003,"Human infections and non-human activity",1,1,0,"AZ",53.4
2005,"AZ, Coconino",4005,"Non-human activity",0,0,0,"AZ",53.4
2005,"AZ, Gila",4007,"Non-human activity",0,0,0,"AZ",53.4
2005,"AZ, Graham",4009,"Human infections and non-human activity",2,0,1,"AZ",53.4
2005,"AZ, La Paz",4012,"Human infections and non-human activity",1,1,0,"AZ",53.4
2005,"AZ, Maricopa",4013,"Human infections and non-human activity",80,32,14,"AZ",53.4
2005,"AZ, Mohave",4015,"Human infections and non-human activity",3,3,0,"AZ",53.4
2005,"AZ, Navajo",4017,"Non-human activity",0,0,0,"AZ",53.4
2005,"AZ, Pima",4019,"Human infections and non-human activity",16,11,4,"AZ",53.4
2005,"AZ, Pinal",4021,"Human infections and non-human activity",7,2,1,"AZ",53.4
2005,"AZ, Santa Cruz",4023,"Non-human activity",0,0,0,"AZ",53.4
2005,"AZ, Yavapai",4025,"Human infections and non-human activity",1,0,0,"AZ",53.4
2005,"AZ, Yuma",4027,"Human infections and non-human activity",1,1,0,"AZ",53.4
2005,"AR, Arkansas",5001,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Ashley",5003,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Benton",5007,"Human infections and non-human activity",2,2,0,"AR",53.4
2005,"AR, Boone",5009,"Human infections",1,0,0,"AR",53.4
2005,"AR, Bradley",5011,"Human infections and non-human activity",1,0,0,"AR",53.4
2005,"AR, Calhoun",5013,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Carroll",5015,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Columbia",5027,"Human infections",1,1,0,"AR",53.4
2005,"AR, Conway",5029,"Human infections",1,1,0,"AR",53.4
2005,"AR, Crawford",5033,"Human infections",1,0,0,"AR",53.4
2005,"AR, Crittenden",5035,"Human infections and non-human activity",1,1,0,"AR",53.4
2005,"AR, Desha",5041,"Human infections",1,1,0,"AR",53.4
2005,"AR, Drew",5043,"Human infections and non-human activity",2,1,0,"AR",53.4
2005,"AR, Franklin",5047,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Garland",5051,"Human infections",2,0,0,"AR",53.4
2005,"AR, Greene",5055,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Jefferson",5069,"Human infections and non-human activity",5,0,0,"AR",53.4
2005,"AR, Lee",5077,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Lincoln",5079,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Logan",5083,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Marion",5089,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Miller",5091,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Mississippi",5093,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Montgomery",5097,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Pope",5115,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Pulaski",5119,"Human infections and non-human activity",3,2,0,"AR",53.4
2005,"AR, Saline",5125,"Human infections",1,0,0,"AR",53.4
2005,"AR, Sebastian",5131,"Human infections and non-human activity",1,0,0,"AR",53.4
2005,"AR, Sharp",5135,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Stone",5137,"Non-human activity",0,0,0,"AR",53.4
2005,"AR, Union",5139,"Human infections and non-human activity",5,4,0,"AR",53.4
2005,"AR, Washington",5143,"Non-human activity",0,0,0,"AR",53.4
2005,"CA, Alameda",6001,"Human infections and non-human activity",1,0,0,"CA",53.4
2005,"CA, Amador",6005,"Human infections and non-human activity",3,1,1,"CA",53.4
2005,"CA, Butte",6007,"Human infections and non-human activity",24,3,3,"CA",53.4
2005,"CA, Calaveras",6009,"Human infections and non-human activity",2,2,0,"CA",53.4
2005,"CA, Colusa",6011,"Human infections and non-human activity",2,0,0,"CA",53.4
2005,"CA, Contra Costa",6013,"Human infections and non-human activity",11,6,0,"CA",53.4
2005,"CA, El Dorado",6017,"Human infections and non-human activity",1,1,0,"CA",53.4
2005,"CA, Fresno",6019,"Human infections and non-human activity",59,13,9,"CA",53.4
2005,"CA, Glenn",6021,"Human infections and non-human activity",13,3,2,"CA",53.4
2005,"CA, Humboldt",6023,"Human infections and non-human activity",1,1,0,"CA",53.4
2005,"CA, Imperial",6025,"Human infections and non-human activity",1,0,0,"CA",53.4
2005,"CA, Inyo",6027,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Kern",6029,"Human infections and non-human activity",67,20,2,"CA",53.4
2005,"CA, Kings",6031,"Human infections and non-human activity",32,4,1,"CA",53.4
2005,"CA, Lake",6033,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Lassen",6035,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Los Angeles",6037,"Human infections and non-human activity",40,30,7,"CA",53.4
2005,"CA, Madera",6039,"Human infections and non-human activity",18,4,3,"CA",53.4
2005,"CA, Marin",6041,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Mariposa",6043,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Mendocino",6045,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Merced",6047,"Human infections and non-human activity",25,7,6,"CA",53.4
2005,"CA, Modoc",6049,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Mono",6051,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Monterey",6053,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Napa",6055,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Nevada",6057,"Human infections and non-human activity",4,1,0,"CA",53.4
2005,"CA, Orange",6059,"Human infections and non-human activity",17,13,1,"CA",53.4
2005,"CA, Placer",6061,"Human infections and non-human activity",35,9,4,"CA",53.4
2005,"CA, Plumas",6063,"Human infections and non-human activity",1,1,0,"CA",53.4
2005,"CA, Riverside",6065,"Human infections and non-human activity",103,59,4,"CA",53.4
2005,"CA, Sacramento",6067,"Human infections and non-human activity",163,46,13,"CA",53.4
2005,"CA, San Benito",6069,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, San Bernardino",6071,"Human infections and non-human activity",33,13,3,"CA",53.4
2005,"CA, San Diego",6073,"Human infections and non-human activity",1,0,1,"CA",53.4
2005,"CA, San Francisco",6075,"Human infections and non-human activity",2,2,0,"CA",53.4
2005,"CA, San Joaquin",6077,"Human infections and non-human activity",34,11,2,"CA",53.4
2005,"CA, San Luis Obispo",6079,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, San Mateo",6081,"Human infections and non-human activity",1,1,0,"CA",53.4
2005,"CA, Santa Barbara",6083,"Human infections and non-human activity",2,0,1,"CA",53.4
2005,"CA, Santa Clara",6085,"Human infections and non-human activity",5,1,0,"CA",53.4
2005,"CA, Santa Cruz",6087,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Shasta",6089,"Human infections and non-human activity",1,0,0,"CA",53.4
2005,"CA, Siskiyou",6093,"Non-human activity",0,0,0,"CA",53.4
2005,"CA, Solano",6095,"Human infections and non-human activity",5,3,0,"CA",53.4
2005,"CA, Sonoma",6097,"Human infections and non-human activity",1,1,0,"CA",53.4
2005,"CA, Stanislaus",6099,"Human infections and non-human activity",84,19,12,"CA",53.4
2005,"CA, Sutter",6101,"Human infections and non-human activity",9,0,2,"CA",53.4
2005,"CA, Tehama",6103,"Human infections and non-human activity",4,2,0,"CA",53.4
2005,"CA, Tulare",6107,"Human infections and non-human activity",56,23,7,"CA",53.4
2005,"CA, Tuolumne",6109,"Human infections and non-human activity",1,0,0,"CA",53.4
2005,"CA, Ventura",6111,"Human infections and non-human activity",1,0,1,"CA",53.4
2005,"CA, Yolo",6113,"Human infections and non-human activity",11,3,3,"CA",53.4
2005,"CA, Yuba",6115,"Human infections and non-human activity",6,2,0,"CA",53.4
2005,"CO, Adams",8001,"Human infections and non-human activity",4,1,0,"CO",53.4
2005,"CO, Alamosa",8003,"Non-human activity",0,0,0,"CO",53.4
2005,"CO, Arapahoe",8005,"Human infections and non-human activity",2,1,0,"CO",53.4
2005,"CO, Archuleta",8007,"Non-human activity",0,0,0,"CO",53.4
2005,"CO, Bent",8011,"Human infections and non-human activity",4,0,0,"CO",53.4
2005,"CO, Boulder",8013,"Human infections and non-human activity",5,1,0,"CO",53.4
2005,"CO, Chaffee",8015,"Non-human activity",0,0,0,"CO",53.4
2005,"CO, Crowley",8025,"Non-human activity",0,0,0,"CO",53.4
2005,"CO, Delta",8029,"Human infections and non-human activity",1,1,0,"CO",53.4
2005,"CO, Denver",8031,"Human infections and non-human activity",5,0,0,"CO",53.4
2005,"CO, Douglas",8035,"Human infections",1,0,0,"CO",53.4
2005,"CO, Eagle",8037,"Human infections",1,1,0,"CO",53.4
2005,"CO, El Paso",8041,"Human infections and non-human activity",1,0,0,"CO",53.4
2005,"CO, Fremont",8043,"Human infections",4,0,0,"CO",53.4
2005,"CO, Garfield",8045,"Human infections",1,1,0,"CO",53.4
2005,"CO, Jefferson",8059,"Human infections",6,4,2,"CO",53.4
2005,"CO, La Plata",8067,"Human infections and non-human activity",1,0,0,"CO",53.4
2005,"CO, Larimer",8069,"Human infections and non-human activity",13,2,0,"CO",53.4
2005,"CO, Las Animas",8071,"Human infections and non-human activity",1,0,0,"CO",53.4
2005,"CO, Logan",8075,"Human infections and non-human activity",4,0,0,"CO",53.4
2005,"CO, Mesa",8077,"Human infections and non-human activity",10,2,0,"CO",53.4
2005,"CO, Morgan",8087,"Human infections and non-human activity",4,1,0,"CO",53.4
2005,"CO, Otero",8089,"Human infections and non-human activity",1,0,0,"CO",53.4
2005,"CO, Phillips",8095,"Human infections",4,0,0,"CO",53.4
2005,"CO, Pitkin",8097,"Non-human activity",0,0,0,"CO",53.4
2005,"CO, Prowers",8099,"Human infections and non-human activity",4,0,0,"CO",53.4
2005,"CO, Pueblo",8101,"Human infections and non-human activity",5,2,0,"CO",53.4
2005,"CO, Sedgwick",8115,"Human infections",5,0,0,"CO",53.4
2005,"CO, Weld",8123,"Human infections and non-human activity",17,4,0,"CO",53.4
2005,"CO, Yuma",8125,"Human infections",2,0,0,"CO",53.4
2005,"CT, Fairfield",9001,"Human infections and non-human activity",3,1,0,"CT",53.4
2005,"CT, Hartford",9003,"Human infections and non-human activity",2,2,0,"CT",53.4
2005,"CT, New Haven",9009,"Human infections and non-human activity",1,1,0,"CT",53.4
2005,"CT, Tolland",9013,"Non-human activity",0,0,0,"CT",53.4
2005,"DE, Kent",10001,"Human infections",1,1,0,"DE",53.4
2005,"DE, New Castle",10003,"Human infections and non-human activity",1,0,0,"DE",53.4
2005,"DC, Washington",11001,"Human infections and non-human activity",5,3,0,"DC",53.4
2005,"FL, Alachua",12001,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Bay",12005,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Brevard",12009,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Charlotte",12015,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Citrus",12017,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Clay",12019,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Dixie",12029,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Duval",12031,"Human infections and non-human activity",1,1,0,"FL",53.4
2005,"FL, Flagler",12035,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Gadsden",12039,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Glades",12043,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Hendry",12051,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Hillsborough",12057,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Indian River",12061,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Jackson",12063,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Jefferson",12065,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Lee",12071,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Leon",12073,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Manatee",12081,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Marion",12083,"Human infections and non-human activity",1,1,0,"FL",53.4
2005,"FL, Monroe",12087,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Nassau",12089,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Orange",12095,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Osceola",12097,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Pasco",12101,"Human infections and non-human activity",1,1,0,"FL",53.4
2005,"FL, Pinellas",12103,"Human infections and non-human activity",18,7,1,"FL",53.4
2005,"FL, Putnam",12107,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, St Johns",12109,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, St Lucie",12111,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Sarasota",12115,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Seminole",12117,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Union",12125,"Non-human activity",0,0,0,"FL",53.4
2005,"FL, Walton",12131,"Non-human activity",0,0,0,"FL",53.4
2005,"GA, Baker",13007,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Bartow",13015,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Bibb",13021,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Cobb",13067,"Human infections and non-human activity",3,2,0,"GA",53.4
2005,"GA, De Kalb",13089,"Human infections and non-human activity",3,1,1,"GA",53.4
2005,"GA, Dougherty",13095,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Douglas",13097,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Fulton",13121,"Human infections and non-human activity",8,6,1,"GA",53.4
2005,"GA, Gwinnett",13135,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Henry",13151,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Jones",13169,"Human infections",0,0,1,"GA",53.4
2005,"GA, Lowndes",13185,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Muscogee",13215,"Human infections",3,0,1,"GA",53.4
2005,"GA, Paulding",13223,"Human infections and non-human activity",1,0,0,"GA",53.4
2005,"GA, Richmond",13245,"Human infections and non-human activity",1,0,0,"GA",53.4
2005,"GA, Terrell",13273,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Thomas",13275,"Non-human activity",0,0,0,"GA",53.4
2005,"GA, Tift",13277,"Human infections",1,0,0,"GA",53.4
2005,"ID, Ada",16001,"Human infections and non-human activity",2,0,0,"ID",53.4
2005,"ID, Adams",16003,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Blaine",16013,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Canyon",16027,"Human infections and non-human activity",2,0,0,"ID",53.4
2005,"ID, Elmore",16039,"Human infections and non-human activity",2,0,1,"ID",53.4
2005,"ID, Gem",16045,"Human infections and non-human activity",2,0,0,"ID",53.4
2005,"ID, Gooding",16047,"Human infections and non-human activity",2,2,0,"ID",53.4
2005,"ID, Jefferson",16051,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Jerome",16053,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Lincoln",16063,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Owyhee",16073,"Human infections and non-human activity",1,0,0,"ID",53.4
2005,"ID, Payette",16075,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Twin Falls",16083,"Human infections and non-human activity",1,0,0,"ID",53.4
2005,"ID, Valley",16085,"Non-human activity",0,0,0,"ID",53.4
2005,"ID, Washington",16087,"Human infections and non-human activity",1,1,0,"ID",53.4
2005,"IL, Adams",17001,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Bureau",17011,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Carroll",17015,"Human infections",1,1,0,"IL",53.4
2005,"IL, Champaign",17019,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Christian",17021,"Human infections",1,1,0,"IL",53.4
2005,"IL, Coles",17029,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Cook",17031,"Human infections and non-human activity",134,73,3,"IL",53.4
2005,"IL, De Kalb",17037,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Douglas",17041,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Du Page",17043,"Human infections and non-human activity",47,22,3,"IL",53.4
2005,"IL, Effingham",17049,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Franklin",17055,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Gallatin",17059,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Grundy",17063,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Henderson",17071,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Henry",17073,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Iroquois",17075,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Jackson",17077,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Johnson",17087,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Kane",17089,"Human infections and non-human activity",18,8,1,"IL",53.4
2005,"IL, Kankakee",17091,"Human infections and non-human activity",3,2,0,"IL",53.4
2005,"IL, Kendall",17093,"Human infections and non-human activity",3,1,0,"IL",53.4
2005,"IL, Knox",17095,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Lake",17097,"Human infections and non-human activity",11,6,0,"IL",53.4
2005,"IL, La Salle",17099,"Human infections and non-human activity",1,1,0,"IL",53.4
2005,"IL, Lee",17103,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Livingston",17105,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Mcdonough",17109,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Mchenry",17111,"Human infections and non-human activity",3,2,0,"IL",53.4
2005,"IL, Mclean",17113,"Human infections and non-human activity",4,4,0,"IL",53.4
2005,"IL, Macon",17115,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Macoupin",17117,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Madison",17119,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Marion",17121,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Marshall",17123,"Human infections",1,0,0,"IL",53.4
2005,"IL, Mason",17125,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Massac",17127,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Mercer",17131,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Montgomery",17135,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Morgan",17137,"Human infections and non-human activity",1,1,0,"IL",53.4
2005,"IL, Ogle",17141,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Peoria",17143,"Human infections and non-human activity",7,4,4,"IL",53.4
2005,"IL, Piatt",17147,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Randolph",17157,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Rock Island",17161,"Human infections and non-human activity",2,0,0,"IL",53.4
2005,"IL, St Clair",17163,"Human infections and non-human activity",2,2,0,"IL",53.4
2005,"IL, Saline",17165,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Sangamon",17167,"Human infections and non-human activity",1,0,0,"IL",53.4
2005,"IL, Schuyler",17169,"Human infections",1,1,0,"IL",53.4
2005,"IL, Stephenson",17177,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Tazewell",17179,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Warren",17187,"Human infections",1,1,0,"IL",53.4
2005,"IL, Washington",17189,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Whiteside",17195,"Non-human activity",0,0,0,"IL",53.4
2005,"IL, Will",17197,"Human infections and non-human activity",8,5,1,"IL",53.4
2005,"IL, Winnebago",17201,"Human infections and non-human activity",2,2,0,"IL",53.4
2005,"IL, Woodford",17203,"Non-human activity",0,0,0,"IL",53.4
2005,"IN, Allen",18003,"Human infections and non-human activity",2,1,0,"IN",53.4
2005,"IN, Bartholomew",18005,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Benton",18007,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Boone",18011,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Carroll",18015,"Human infections and non-human activity",1,0,0,"IN",53.4
2005,"IN, Clark",18019,"Human infections and non-human activity",1,1,0,"IN",53.4
2005,"IN, Clinton",18023,"Human infections and non-human activity",1,0,0,"IN",53.4
2005,"IN, Daviess",18027,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Delaware",18035,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Elkhart",18039,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Floyd",18043,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Gibson",18051,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Grant",18053,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Greene",18055,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Hamilton",18057,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Hendricks",18063,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Jasper",18073,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Knox",18083,"Human infections and non-human activity",1,0,0,"IN",53.4
2005,"IN, Kosciusko",18085,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Lake",18089,"Human infections and non-human activity",9,4,2,"IN",53.4
2005,"IN, La Porte",18091,"Human infections and non-human activity",2,1,0,"IN",53.4
2005,"IN, Lawrence",18093,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Madison",18095,"Human infections",1,0,1,"IN",53.4
2005,"IN, Marion",18097,"Human infections and non-human activity",2,1,3,"IN",53.4
2005,"IN, Martin",18101,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Miami",18103,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Montgomery",18107,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Orange",18117,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Porter",18127,"Human infections and non-human activity",3,3,1,"IN",53.4
2005,"IN, Ripley",18137,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, St Joseph",18141,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Scott",18143,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Shelby",18145,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Spencer",18147,"Non-human activity",0,0,0,"IN",53.4
2005,"IN, Starke",18149,"Non-human activity",0,0,0,"IN",53.4
